Date,Open,High,Low,Close,Volume,Ticker
2026-03-19,303.63335165234247,307.67832164750223,301.9754046785898,306.7494812011719,25075800,GOOGL
2026-03-20,305.0815409313132,305.62088043111504,297.9004465638477,300.6270751953125,44364100,GOOGL
2026-03-23,301.7357168812967,305.60094814101865,300.5571860375472,301.685791015625,29326900,GOOGL
2026-03-24,298.82932646685043,299.5484356615691,289.97029010977093,290.0801696777344,36864300,GOOGL
2026-03-25,293.07644958925243,295.6332754793409,288.8816409209488,290.5695495605469,29460700,GOOGL
2026-03-26,287.55329025783345,287.5932492331535,278.15494535852446,280.57196044921875,39080600,GOOGL
2026-03-27,276.9364822022131,279.02388928595167,273.6106210828978,274.0001220703125,35890600,GOOGL
2026-03-30,276.07755917965534,276.74671205405957,271.772870758184,273.1611633300781,35141200,GOOGL
2026-03-31,277.6955407888773,287.72308014338427,276.74670556560056,287.2037353515625,43875400,GOOGL
2026-04-01,290.47967248402244,300.14767254424095,290.05021252939383,297.0215759277344,37684500,GOOGL
2026-04-02,290.3298713924274,297.71070019384774,289.0914173614996,295.403564453125,21666500,GOOGL
2026-04-06,295.50342601468935,300.2475409865838,294.8142784540748,299.6183166503906,16945500,GOOGL
2026-04-07,302.3549447988444,305.2513457589993,297.3511421656273,305.08154296875,23205400,GOOGL
2026-04-08,320.0530070056894,321.68096199730417,314.6297110626625,316.9268798828125,33547100,GOOGL
2026-04-09,315.51860784412145,319.1441153425082,310.6746106421415,318.09539794921875,23739200,GOOGL
2026-04-10,319.62350892085055,321.4312640320202,315.9281112234418,316.8469543457031,19152600,GOOGL
2026-04-13,316.74710955552524,321.2315371363443,315.0791651091577,320.91192626953125,18866400,GOOGL
2026-04-14,324.38762340838895,332.8770926852431,323.3489033390031,332.49755859375,27721400,GOOGL
2026-04-15,332.4775916674409,337.0619013824557,330.49003638532656,336.70233154296875,24918800,GOOGL
2026-04-16,338.33029678032364,339.458901613874,334.105526677332,335.6036682128906,20541500,GOOGL
2026-04-17,337.2316773591919,341.89590508018404,335.8234205588037,341.2566833496094,25581900,GOOGL
2026-04-20,340.3378420577138,340.97703331198585,336.1929591105031,337.0019836425781,18784200,GOOGL
2026-04-21,337.2716301294484,338.9195798085849,330.9394885663705,331.8783264160156,23123800,GOOGL
2026-04-22,336.60245884112476,339.3990082413208,334.7547751685775,338.8996276855469,20293000,GOOGL
2026-04-23,340.7572947145818,341.53632713037314,335.7634893621326,338.47015380859375,18650300,GOOGL
2026-04-24,338.3103390739037,344.8422143498026,334.97448084779876,343.9732971191406,26426100,GOOGL
2026-04-27,345.55136124882,352.74242256668157,342.3053878156813,349.90594482421875,28576900,GOOGL
2026-04-28,348.11816206941427,351.9833930501032,345.69117996136276,349.3466491699219,27824100,GOOGL
2026-04-29,347.1394107424554,355.3492283904879,343.78355752060145,349.5064697265625,35376300,GOOGL
2026-04-30,373.6065555628184,385.3619622201579,365.3667768501622,384.3232421875,72040000,GOOGL
2026-05-01,381.1572209075714,386.2808704617397,378.5804000830116,385.2121887207031,30105200,GOOGL
2026-05-04,385.15223320621686,386.90006506467324,379.31947226185457,382.7751770019531,26298600,GOOGL
2026-05-05,385.7515048868787,392.33333678038815,383.5442209432822,387.9487609863281,23878600,GOOGL
2026-05-06,393.7615619135972,399.3546301445318,392.2734176347804,397.546875,31308500,GOOGL
2026-05-07,399.42454979908837,399.6043194807176,392.1934987581594,397.4969177246094,24433500,GOOGL
2026-05-08,396.5081562950806,401.5019617899809,395.86893456144384,400.3034362792969,21461800,GOOGL
2026-05-11,393.16228042470647,396.94759333072534,387.9887055115338,388.15850830078125,30753700,GOOGL
2026-05-12,386.8601198229993,388.0386506028281,382.2957742925754,386.8701171875,26017500,GOOGL
2026-05-13,385.1222825184223,403.1998643489371,384.5230197682841,402.1211853027344,28144600,GOOGL
2026-05-14,396.7878070287349,402.43080112559403,395.349588612008,400.5731201171875,21136700,GOOGL
2026-05-15,395.82900006662373,399.0450119758119,392.69287563304505,396.2884216308594,20309700,GOOGL
2026-05-18,395.1997907850553,408.10376741205215,394.04122422601415,396.4482421875,26837200,GOOGL
2026-05-19,396.4681837278221,396.65795076850566,385.63162007935824,387.1797180175781,39545700,GOOGL
2026-05-20,387.2196997137571,393.37204141137994,382.42562803382646,388.4281921386719,31744400,GOOGL
2026-05-21,385.22215486500835,392.01371791338363,382.5454520468608,387.1797180175781,24852800,GOOGL
2026-05-22,386.87012298265273,388.258385079403,381.29701890681014,382.49554443359375,20442100,GOOGL
2026-05-26,384.0336125447445,388.7777274266938,382.12597532411496,388.398193359375,27747400,GOOGL
2026-05-27,386.1909390913781,393.39199754996946,385.421873594791,388.3482360839844,23087300,GOOGL
2026-05-28,387.5193014898567,391.38450201712897,384.68282366229704,389.64666748046875,24357500,GOOGL
2026-05-29,384.7626974671623,384.7626974671623,377.9910987617443,379.8687744140625,44415800,GOOGL
2026-06-01,376.05352511273605,378.09100632744554,373.05724175924524,375.9037170410156,28672100,GOOGL
2026-06-02,366.13582064636165,373.07722234401785,357.99592394061045,361.4017028808594,50412300,GOOGL
2026-06-03,361.5814692403301,365.9960065843375,357.6363508187865,358.54522705078125,55441600,GOOGL
2026-06-04,358.4553682250688,372.7875967270043,357.76622059782807,371.7289123535156,44055500,GOOGL
2026-06-05,365.88613605551615,371.6190149899659,363.6688852043904,368.07342529296875,37471200,GOOGL
2026-06-08,364.9454235864071,365.9647879200631,360.2984165590168,363.0766296386719,27942500,GOOGL
2026-06-09,366.85420025674074,371.84098522768176,357.0704802123837,364.0260314941406,29535100,GOOGL
2026-06-10,362.95671584537644,368.3232616719084,354.97185779418805,356.1510925292969,32357100,GOOGL
2026-06-11,355.70134679025995,358.5694982511428,346.13748714351743,357.5401611328125,35538200,GOOGL
2026-06-12,362.3870579560934,366.33453278338226,354.7119986974298,359.4489440917969,24704600,GOOGL
2026-06-15,367.69366113705985,372.7504085202595,366.3145426692825,369.1127624511719,27727500,GOOGL
2026-06-16,369.3626044753487,375.7584875251172,366.8242274297617,373.01025390625,24876100,GOOGL
2026-06-17,368.8929017493238,372.0908279957741,361.78745285393074,363.55633544921875,24543600,GOOGL
2026-06-18,365.51504497617543,369.2426598317581,358.4396065335441,367.7935791015625,44470100,GOOGL
2026-06-22,357.72009076397745,358.68946892539066,341.50050477393233,349.45538330078125,52814800,GOOGL
2026-06-23,340.47114598010614,349.0656275102868,339.98147051143604,345.90765380859375,34007700,GOOGL
2026-06-24,348.8157979233392,353.25294826847323,341.7103492701006,345.0682067871094,44997300,GOOGL
2026-06-25,336.51370015420923,345.34801779729577,335.6242572392167,343.48919677734375,44491400,GOOGL
2026-06-26,342.32993723999033,346.1374872957393,329.98789515004995,337.17327880859375,114706300,GOOGL
2026-06-29,341.6104064955248,354.122383587675,340.4511784786947,353.4228210449219,34213900,GOOGL
2026-06-30,353.64269008629407,358.3896389689017,350.1749177879227,357.14044189453125,35237200,GOOGL
2026-07-01,358.1397942573561,362.7368455226467,356.20103798676814,360.97796630859375,26736400,GOOGL
2026-07-02,359.2490860357571,363.97602803095486,353.19298133516355,359.6788024902344,25974800,GOOGL
2026-07-06,361.31772936423556,367.693635754559,357.15042523629825,366.2245788574219,26915800,GOOGL
2026-07-07,368.8329180211536,372.9202869594668,365.26520405735874,366.7942199707031,24045600,GOOGL
2026-07-08,364.525702555654,367.6037106679975,357.79001132287857,361.6875305175781,22094800,GOOGL
2026-07-09,354.08240970637695,359.41897594546776,350.8544734886641,358.65948486328125,24729100,GOOGL
2026-07-10,357.30034280387986,357.5901650645865,352.52341441108456,356.9505615234375,18146100,GOOGL
2026-07-13,355.96119810970276,357.8999543595846,351.52404777471276,352.2835693359375,15901700,GOOGL
2026-07-14,350.97442351070157,359.92865963343,350.86447830880365,359.2790832519531,18259400,GOOGL
2026-07-15,357.74006858863044,373.40998963278184,357.5302120160503,370.6817626953125,28284600,GOOGL
2026-07-16,372.8203579699616,375.02892981037553,352.07368364698067,354.2322998046875,41158500,GOOGL
2026-07-17,345.77774679993126,348.2961170979314,341.1407126662452,346.5472412109375,29959300,GOOGL
2026-07-20,350.6546131580819,359.4489481797366,350.2948285491913,351.7638854980469,24736600,GOOGL
2026-07-21,351.09433677099497,351.09433677099497,346.77710440528256,346.927001953125,23369800,GOOGL
2026-07-22,347.93634723653764,349.7152025525983,341.51048515922605,341.8702392578125,39334100,GOOGL
2026-07-23,320.92372412122546,324.2815511558238,314.69771503877246,317.4859313964844,69419700,GOOGL
2026-07-24,318.2154780071113,323.97175736278774,317.11617848672984,319.53460693359375,31806600,GOOGL
2026-07-27,324.83120713377,330.2077559724587,324.2415898017393,326.3502197265625,28471600,GOOGL
2026-07-28,327.68937042492354,335.66425552638333,324.2316014627561,333.4956359863281,29511900,GOOGL
2026-07-29,334.455045685483,342.2800028423013,331.40698648547414,336.49371337890625,27501600,GOOGL
2026-07-30,333.98534038388266,336.29385412629074,330.12780397797883,333.4456787109375,30168000,GOOGL
2026-07-31,340.611054758666,358.3496530632621,339.78160132747564,355.9012451171875,46498000,GOOGL
2026-08-03,365.2152604560987,376.4480305309448,363.1166033198653,373.27008056640625,38669700,GOOGL
2026-08-04,367.9834743668337,380.2755612380555,367.263935640354,377.40740966796875,35705700,GOOGL
2026-08-05,383.0937455186354,384.2330278418686,356.54080629618977,362.1971740722656,46926300,GOOGL
2026-08-06,360.5382517887205,363.8961093831237,356.65076635274994,357.52020263671875,25235900,GOOGL
2026-08-07,356.49084652154687,358.6694387836589,353.5527327193329,354.0723876953125,19859900,GOOGL
2026-08-10,354.951850943437,357.38028276908574,352.4834362714388,357.29034423828125,18991400,GOOGL
2026-08-11,355.6613923515014,356.5807842683805,343.1694223006263,343.5791320800781,29081800,GOOGL
2026-08-12,346.0875456512855,346.25744987105145,340.66104092628797,343.3193359375,25012000,GOOGL
2026-08-13,345.5478948342235,347.7065110877775,343.5392066313974,346.13751220703125,17866100,GOOGL
2026-08-14,346.5772111705174,350.22489088982945,344.27870083870846,345.67779541015625,17808600,GOOGL
2026-08-17,346.04755304110785,347.0269344906474,341.7103446182459,343.7790222167969,18291300,GOOGL
2026-08-18,342.19005363605754,344.6484648943574,339.97147845233087,343.9789123535156,19248800,GOOGL
2026-08-19,342.2400076559886,346.5072842825429,340.44117610948047,344.4985656738281,19733800,GOOGL
2026-08-20,342.83962071417653,343.6790774504127,338.3525147854226,340.451171875,18570400,GOOGL
2026-08-21,342.359928876986,345.97762917305914,340.1813365286692,344.5985107421875,20849800,GOOGL
2026-08-24,343.39927531721605,351.3741604480826,342.2699962782288,347.83642578125,26338200,GOOGL
2026-08-25,349.41542326154587,349.9350782600912,345.37800981753963,346.73712158203125,20649700,GOOGL
2026-08-26,346.3973312516375,346.65717399060424,339.96146577825954,341.7803039550781,20420300,GOOGL
2026-08-27,339.45183186724313,341.4705233735174,338.3025461528343,340.4311828613281,23391400,GOOGL
2026-08-28,340.49114263603377,348.91575095848634,340.0514228221321,346.36737060546875,25347200,GOOGL
2026-08-31,343.60912172254496,344.3686432833908,336.94342338566804,339.13201904296875,33493600,GOOGL
2026-09-01,335.7841605001305,336.9834018439635,332.8360433203593,334.8047790527344,23342700,GOOGL
2026-09-02,333.84541044728496,339.78159726283246,332.6062167342666,336.9034423828125,22582300,GOOGL
2026-09-03,340.34122971001256,344.4585782378343,339.841550898423,342.260009765625,20726900,GOOGL
2026-09-04,342.4700012207031,343.5299987792969,337.0899963378906,338.4599914550781,23189300,GOOGL
2026-09-08,335.4200134277344,339.67999267578125,333.2200012207031,338.3599853515625,22915800,GOOGL
2026-09-09,331.6499938964844,331.8500061035156,327.8999938964844,330.6499938964844,33151600,GOOGL
2026-09-10,328.2300109863281,333.2300109863281,327.739990234375,332.6000061035156,23557600,GOOGL
2026-09-11,335.0299987792969,342.9800109863281,335.0299987792969,338.5,24677500,GOOGL
2023-01-03,235.90728230837536,238.49849510687616,230.39487805775428,232.51055908203125,25740000,MSFT
2023-01-04,225.4259564644858,225.99854338319813,219.2924526600918,222.3397979736328,50623400,MSFT
2023-01-05,220.49584400645332,220.83552222933494,215.21636361108918,215.75013732910156,39585600,MSFT
2023-01-06,216.4198034707522,219.09835714227594,212.87751216247153,218.2928466796875,43613600,MSFT
2023-01-09,219.76798480761224,224.41665135349578,219.7291716302323,220.418212890625,27369800,MSFT
2023-01-10,221.03935048334114,224.48460157088834,220.62204584662,222.09719848632812,27033900,MSFT
2023-01-11,224.46515686951886,228.98765452783252,224.29047536414728,228.81297302246094,28669300,MSFT
2023-01-12,228.3180220940589,232.821105949786,226.6681880812586,231.4721221923828,27269500,MSFT
2023-01-13,230.00670447846073,232.3067667845128,227.98807845959973,232.1708984375,21333300,MSFT
2023-01-17,230.9480815858975,233.80133166035085,230.0940435204723,233.2578582763672,29831300,MSFT
2023-01-18,234.44188351145382,235.22798007774458,228.5704008451454,228.85183715820312,30028700,MSFT
2023-01-19,226.8817052615486,228.57036731781892,223.8731729886452,225.08628845214844,28623000,MSFT
2023-01-20,227.92982862321074,233.63632824749806,227.59015038517927,233.1316680908203,35389800,MSFT
2023-01-23,233.98568794215404,237.93558370839386,232.5784623295547,235.42201232910156,31934000,MSFT
2023-01-24,235.34441276702486,236.75162381980027,233.34520074340116,234.89797973632812,40234400,MSFT
2023-01-25,227.56102470477651,236.12077368624207,224.08666058005855,233.51014709472656,66526600,MSFT
2023-01-26,236.46040584669905,240.98290280870447,234.8590997265231,240.6820526123047,33454500,MSFT
2023-01-27,241.6429128288479,242.45812290706542,239.54664564896942,240.83740234375,26498900,MSFT
2023-01-30,237.2951076248889,238.3529556677396,235.05327239690436,235.54823303222656,25867400,MSFT
2023-01-31,236.26636386768823,240.63357952072695,235.78111768401726,240.49771118164062,26541100,MSFT
2023-02-01,240.68212262765826,247.6502511666021,238.2267779645673,245.29196166992188,31259900,MSFT
2023-02-02,251.1827927216543,256.87957707013254,249.65911289346886,256.792236328125,39940400,MSFT
2023-02-03,251.88160340231477,256.4041014975154,249.51359959938435,250.72671508789062,29077300,MSFT
2023-02-06,249.84355651391297,250.67816573061054,247.26204327207444,249.1933135986328,22518000,MSFT
2023-02-07,252.8423276033304,260.83917372488975,252.40559427354566,259.6648864746094,50841400,MSFT
2023-02-08,265.13852274513965,268.59347315321855,258.35476105655573,258.85943603515625,54686000,MSFT
2023-02-09,265.72079145937573,265.8955025899572,255.0453756946998,255.8411865234375,42375100,MSFT
2023-02-10,253.81285255852234,256.2973105018647,252.96852898785733,255.33653259277344,25818500,MSFT
2023-02-13,259.742590569191,266.49720913120274,259.26702917112374,263.3139953613281,44630900,MSFT
2023-02-14,264.62416219078045,266.856282749665,261.33417890703004,264.138916015625,37047900,MSFT
2023-02-15,261.0547258535999,263.3994740205076,258.972656227329,262.02764892578125,28922400,MSFT
2023-02-16,256.8711498021807,259.5175018592182,254.80855755164183,255.05178833007812,29603600,MSFT
2023-02-17,252.36657534668234,253.04760380497552,249.068351286821,251.07257080078125,30000100,MSFT
2023-02-21,247.58949511011687,248.57215705654002,244.7777476181148,245.82850646972656,28397400,MSFT
2023-02-22,247.21004899921323,247.45327979594094,243.56158704829775,244.6999053955078,22491100,MSFT
2023-02-23,248.64023054148305,249.88557094928385,243.69777930306105,247.8716278076172,29219100,MSFT
2023-02-24,243.19190765277392,244.20374132379087,241.3822697726449,242.47193908691406,24990900,MSFT
2023-02-27,245.62418557007777,245.97443849874284,242.63730436651332,243.38645935058594,21190000,MSFT
2023-02-28,242.32598969202303,244.68046206564443,241.99518451978517,242.66650390625,22491000,MSFT
2023-03-01,243.97020688018864,244.13560203633548,239.1347775749903,239.60179138183594,27565300,MSFT
2023-03-02,239.87423280619296,244.59290171146822,238.95968256617152,244.31076049804688,24808200,MSFT
2023-03-03,245.3614953141732,248.69861464364337,244.58315381318207,248.37754821777344,30760100,MSFT
2023-03-06,249.48664537835333,253.076733733222,249.0488329841168,249.91473388671875,24109800,MSFT
2023-03-07,249.36019623261095,250.71257368875254,246.5290010946981,247.26841735839844,21473200,MSFT
2023-03-08,247.16137194826737,247.6478334867659,244.01883456634258,246.83058166503906,17340200,MSFT
2023-03-09,248.8932070956166,252.53193017156482,244.76800759955387,245.48797607421875,26653400,MSFT
2023-03-10,244.2815470078051,245.9452372856859,240.89577859254197,241.8589630126953,28333900,MSFT
2023-03-13,240.7011840514009,250.92661597294014,239.0764041542882,247.04464721679688,33339700,MSFT
2023-03-14,249.79800481641536,254.0010397156642,248.93210385508328,253.72862243652344,33620300,MSFT
2023-03-15,252.94053423822598,259.2645337884642,252.19136451987217,258.252685546875,46028000,MSFT
2023-03-16,258.0289586598438,269.07164313641664,256.1512239726221,268.7214050292969,54768800,MSFT
2023-03-17,270.72558821466924,275.6582857099673,268.83811504692954,271.8638916015625,69527400,MSFT
2023-03-20,269.4802718017387,269.96673338942173,262.5433248107774,264.85888671875,43466600,MSFT
2023-03-21,267.43710366119547,267.5538496813645,262.2222204606799,266.36688232421875,34558700,MSFT
2023-03-22,265.99725863151093,273.4304078552026,264.8102908645804,264.9173278808594,34873300,MSFT
2023-03-23,270.41432409449396,273.4498402612258,267.7485235593219,270.14190673828125,36610900,MSFT
2023-03-24,269.7331419789733,273.0313649435058,267.82622136126867,272.9729919433594,28172000,MSFT
2023-03-27,272.90492269572303,273.8389205347129,268.0597550905618,268.896484375,26840200,MSFT
2023-03-28,268.32248351379377,268.6630125541161,264.68373074732534,267.77764892578125,21878600,MSFT
2023-03-29,271.4066545555062,273.5276497515444,270.87155865821495,272.9147033691406,25087000,MSFT
2023-03-30,276.53394388967973,276.7576972006701,273.8584053599599,276.3587951660156,25053400,MSFT
2023-03-31,276.0474774481902,281.43744995850153,275.33723290766795,280.49371337890625,32766000,MSFT
2023-04-03,278.7619618964318,280.4645776022263,276.2615716824238,279.4527587890625,24883300,MSFT
2023-04-04,279.4527167048261,282.58553031935185,277.9349590223858,279.404052734375,25824300,MSFT
2023-04-05,278.11014548796777,279.3749339662447,275.259487198861,276.6410217285156,22064800,MSFT
2023-04-06,275.5415669627722,284.17139086476425,274.39352473015583,283.70440673828125,29770300,MSFT
2023-04-10,281.37908101323706,281.7585352734682,277.00092706983764,281.5542297363281,23103000,MSFT
2023-04-11,278.0127623432296,278.23654533423,274.01406284794314,275.17181396484375,27276600,MSFT
2023-04-12,277.07875205265157,279.23864232032844,274.32536331001984,275.8139343261719,27403400,MSFT
2023-04-13,275.91129524198396,282.05043844818863,275.5026841124763,281.9920654296875,24222700,MSFT
2023-04-14,279.2289726922403,280.6689097907965,276.00859911070734,278.39227294921875,20987900,MSFT
2023-04-17,282.07960200286976,283.7043967289592,278.4116924129814,280.9801940917969,23836200,MSFT
2023-04-18,283.67522525510293,283.86008303886325,279.2386978273748,280.5618591308594,20161800,MSFT
2023-04-19,278.24620624627164,281.2233478976413,276.83548587844945,280.6396179199219,17150300,MSFT
2023-04-20,277.5263678512321,281.2040166915489,277.3609578281469,278.3630676269531,23244400,MSFT
2023-04-21,277.2928600656761,278.5187231488767,275.3956478853203,278.0225524902344,21676400,MSFT
2023-04-24,274.4519370721957,277.2345132199959,271.173190218911,274.1405944824219,26611000,MSFT
2023-04-25,271.941745821894,273.9751515427264,267.91382992661585,267.9624938964844,45772200,MSFT
2023-04-26,288.6662882525056,291.4585727273819,284.8037824567908,287.3722839355469,64599200,MSFT
2023-04-27,287.9560567732343,296.936147852177,287.2555509397699,296.5761413574219,46462600,MSFT
2023-04-28,295.77839869337646,300.56516432614853,295.0973405603856,298.9403991699219,36469600,MSFT
2023-05-01,298.6582633895383,300.24413310215317,296.8875358766026,297.28643798828125,21294100,MSFT
2023-05-02,299.42684782678805,300.8083821173536,295.681087639922,297.1404724121094,26404400,MSFT
2023-05-03,298.3176970170622,300.25380462015016,295.8562025897096,296.1578063964844,22360800,MSFT
2023-05-04,297.94798558856564,299.42684782678805,295.1848873161754,297.1404724121094,22519900,MSFT
2023-05-05,297.442082171176,303.5228521768905,296.03133165334634,302.23858642578125,28197100,MSFT
2023-05-08,301.7326922255804,301.8008039789724,297.80207398264633,300.2927551269531,21318600,MSFT
2023-05-09,299.6603928357848,301.64516479019926,298.0161499933003,298.6874694824219,21340800,MSFT
2023-05-10,300.2635487654328,304.52495706862396,299.33928955394174,303.8536376953125,30078000,MSFT
2023-05-11,301.7034867589505,302.695857722587,297.9674652772338,301.71319580078125,31680200,MSFT
2023-05-12,302.14127044452766,302.2385686971637,298.29824184109515,300.60406494140625,19774700,MSFT
2023-05-15,300.73054195833356,301.50886857686805,299.26141854774806,301.0807800292969,16336500,MSFT
2023-05-16,301.4407853698495,305.21573217875385,301.4407853698495,303.299072265625,26730300,MSFT
2023-05-17,304.49838322404014,306.5849748220485,302.98703781876026,306.16571044921875,24315000,MSFT
2023-05-18,306.68249676156313,311.07998209113083,305.89270858681226,310.57293701171875,27276000,MSFT
2023-05-19,308.83731401909836,310.7971739556616,308.47655029580653,310.39739990234375,27546700,MSFT
2023-05-22,310.6509792014614,314.54141972113337,310.0757031921086,313.1665954589844,24115700,MSFT
2023-05-23,312.04526511786804,314.66815212283035,307.3845270869392,307.394287109375,30797200,MSFT
2023-05-24,306.87751903685313,308.60334694737196,304.81038789466385,306.01947021484375,23384900,MSFT
2023-05-25,315.1751430242443,318.7438294879401,312.0159906409768,317.7882995605469,43301700,MSFT
2023-05-26,315.935693050292,325.0816668912498,315.7992015223041,324.58441162109375,36630600,MSFT
2023-05-30,326.866039835357,327.3632951279749,322.2735326633113,322.9463195800781,29503100,MSFT
2023-05-31,323.9993748636306,327.5583014347169,319.16310540886235,320.1966857910156,45950600,MSFT
2023-06-01,317.7980580790412,325.2084444667975,316.6182558412687,324.2821350097656,26773900,MSFT
2023-06-02,325.91052805965796,329.07944119711163,324.2529308237524,327.0318298339844,25873800,MSFT
2023-06-05,326.8562514071327,330.1129147289543,326.31022580563945,327.55828857421875,21307100,MSFT
2023-06-06,326.9634711655118,327.0024814933911,323.8823396547661,325.3546447753906,20396200,MSFT
2023-06-07,323.37529757305805,326.14443575419256,314.4535968237107,315.3116455078125,40717100,MSFT
2023-06-08,315.85773263123184,318.4903798108397,315.28245664141156,317.1448059082031,23277700,MSFT
2023-06-09,316.8815191818162,321.7567696311191,316.3160032224107,318.6366271972656,22529000,MSFT
2023-06-12,320.3819407440362,323.8141360540533,317.0472861489783,323.57037353515625,24260300,MSFT
2023-06-13,326.1249647437929,328.572349691123,322.14677395783576,325.949462890625,22951300,MSFT
2023-06-14,325.9982202996805,330.58096729872784,324.50639495848685,328.9233703613281,26003800,MSFT
2023-06-15,329.0598905688736,341.1114945004108,328.78687775426107,339.4149169921875,38899100,MSFT
2023-06-16,342.5545998111812,342.70085137133475,333.41838536086453,333.78887939453125,46552000,MSFT
2023-06-20,330.84423422142726,333.54511218147553,327.48029960440283,329.61566162109375,26375400,MSFT
2023-06-21,327.9775897528391,329.3036733312241,323.784886322757,325.2377014160156,25117800,MSFT
2023-06-22,325.78366654570755,331.63396592269834,325.0231288169452,331.23419189453125,23556800,MSFT
2023-06-23,326.0177487407771,329.5279351767741,325.13047930366815,326.6612854003906,23146900,MSFT
2023-06-26,325.39367934124914,327.7240333118318,320.29415725203825,320.40142822265625,21520600,MSFT
2023-06-27,323.58006632131827,327.76303899280276,321.0839407974331,326.22247314453125,24354100,MSFT
2023-06-28,326.3102994681185,329.54747323357384,325.48150085713195,327.4706115722656,20259500,MSFT
2023-06-29,326.35900777987905,327.7240719566855,324.3211566594738,326.6905212402344,16997000,MSFT
2023-06-30,329.3231809112348,334.17894126353815,328.7869152430103,332.0435791015625,26832800,MSFT
2023-07-03,330.727231395335,332.394558661991,328.1726050055835,329.5571594238281,12508700,MSFT
2023-07-05,326.7295145394102,333.12584042536054,326.3785108077479,329.7131652832031,18172400,MSFT
2023-07-06,328.88439044633213,334.432427956872,327.1293121494876,332.7553405761719,28161200,MSFT
2023-07-07,330.8539769415479,333.26235165945616,328.5918537740865,328.8063659667969,21214800,MSFT
2023-07-10,326.2516884002901,326.8659745717447,319.41657937452953,323.55078125,32791400,MSFT
2023-07-11,322.80007207810127,324.55515029230673,318.84137119543414,324.1748962402344,26698200,MSFT
2023-07-12,328.20182929500714,333.1258197926784,327.29503995487715,328.786865234375,29995300,MSFT
2023-07-13,331.0879653631058,335.16366709536976,330.5614300476907,334.1106262207031,20567200,MSFT
2023-07-14,338.91768611399266,342.661875208143,335.71952273631194,336.6263122558594,28352700,MSFT
2023-07-17,337.05526407197954,338.33257714303016,333.6621092446477,337.1040344238281,20363900,MSFT
2023-07-18,337.20153461943244,357.62884439822335,333.63287773911316,350.5207214355469,64738600,MSFT
2023-07-19,352.72433009882633,353.4166072525743,343.64661716979606,346.2207336425781,39732900,MSFT
2023-07-20,344.74845393864297,349.0386682151087,336.7530316118285,338.2156066894531,33778400,MSFT
2023-07-21,340.4387369530099,341.56003861838775,331.35126286647005,335.1929626464844,69405400,MSFT
2023-07-24,337.2210689969038,338.2643797019485,333.7693834548789,336.49951171875,26678100,MSFT
2023-07-25,338.4496147386664,343.11038262849917,336.4605340248674,342.22308349609375,41637700,MSFT
2023-07-26,332.92109821610006,336.0705206538034,324.79891447113727,329.3426513671875,58383700,MSFT
2023-07-27,331.98500245672983,332.8137710712754,320.8401594248719,322.468505859375,39635300,MSFT
2023-07-28,325.34498615387326,331.5268003348271,324.8574610945914,329.9277038574219,28484900,MSFT
2023-07-31,328.51386838696095,329.2744062182313,325.0426629130829,327.538818359375,25446000,MSFT
2023-08-01,326.827001708787,330.0934250583603,325.37418677597503,327.94830322265625,18311900,MSFT
2023-08-02,325.3059494426346,325.3059494426346,318.2173166114524,319.3288879394531,27761300,MSFT
2023-08-03,317.86625965352187,321.64945793431025,317.8175190621743,318.5097961425781,18253700,MSFT
2023-08-04,323.5995474758658,326.778219494072,319.0753019099241,319.6018371582031,23741500,MSFT
2023-08-07,320.1772016181311,322.84882941223,319.34840306884576,321.873779296875,17741500,MSFT
2023-08-08,318.802368731708,320.5477167225477,314.9411787114309,317.9150695800781,22327600,MSFT
2023-08-09,318.3245710835293,318.94858760325343,313.03978705069517,314.19036865234375,22373300,MSFT
2023-08-10,317.8857952635295,320.0699275319088,313.16655676040074,314.8728942871094,20113700,MSFT
2023-08-11,312.2695668882884,314.3659187348988,311.2457463891283,313.0008544921875,24355500,MSFT
2023-08-14,313.37132372944086,315.974690482468,312.09398089474894,315.9552001953125,18836100,MSFT
2023-08-15,314.94119179178944,316.9790429914667,312.8935805688444,313.8296203613281,16966300,MSFT
2023-08-16,313.4582836388938,316.9954627703804,312.4811692512175,313.06744384765625,20698900,MSFT
2023-08-17,313.2042944549321,314.50384363723833,308.97337191344144,309.6280517578125,21257200,MSFT
2023-08-18,307.29273496852556,311.0937247535903,304.4200159024574,309.2372131347656,24755000,MSFT
2023-08-21,310.65396660689254,315.3831966115051,309.78435031765304,314.5135803222656,24040000,MSFT
2023-08-22,318.0507277854862,318.61744100027846,314.1031773769701,315.0802917480469,16084600,MSFT
2023-08-23,316.40917150691627,321.66605140677217,316.0573948399172,319.5163879394531,21166400,MSFT
2023-08-24,325.2324836073719,325.3595132307544,312.6374666298359,312.6472473144531,23281400,MSFT
2023-08-25,314.11295718549064,317.91391657239774,311.5040487015702,315.5884094238281,21684100,MSFT
2023-08-28,318.207066953983,318.68584344960186,314.3572339791844,316.29193115234375,14808500,MSFT
2023-08-29,314.51357886440167,321.45109687018396,314.51357886440167,320.8941345214844,19284600,MSFT
2023-08-30,321.1481929412585,322.26208781651366,318.97899784822044,321.26544189453125,15222100,MSFT
2023-08-31,321.6661110110973,323.33696848625215,319.3014807588833,320.2590637207031,26411000,MSFT
2023-09-01,323.7277749745022,324.3922056211829,319.3014478601216,321.138427734375,14942000,MSFT
